fid;Naam;Webadres;Tel;KvKnr;Plaats;SBICode;SBINaam;Kans;Keten;Typering;AantalMedewerkers;TJ_Warmte;TJ_CondWarmte;NM3Gas_CondWarmte;Red_tonCO2_CondWarmte;TJ_MTWarmte;NM3Gas_MTWarmte;kWh_MTWarmte;Red_tonCO2_MTWarmte
2201;Albert Heijn BV;;024-6776730;35012085;BEUNINGEN GLD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2202;Boni-Markten BV;www.bonisupermarkt.nl;038-4228292;8018988;ZWOLLE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2203;Thoelaver BV;;0181-414338;24349055;BRIELLE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2204;LIDL Nederland GmbH;www.lidl.nl;0800-5435463;32061446;DOETINCHEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2205;Supermarkt Asten BV;www.ah-asten.nl;0493-696633;17038855;ASTEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2206;Slingerland Supermarkt Rockanje BV;www.plussupermarkt.nl;0181-407310;54924030;ROCKANJE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2207;Albert Heijn BV;;0251-210641;35012085;BEVERWIJK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2208;Albert Heijn BV;;038-3325423;35012085;KAMPEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2209;Groenendijk - van der Perk VOF;www.jumbosupermarkt.nl;073-5132100;56925174;VLIJMEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2210;VOF Buist-Doornbos;www.coop.nl;0596-591256;2314808;SPIJK GN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2211;Coop Supermarkten BV;;075-6159158;9124392;KOOG AAN DE ZAAN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2212;Albert Heijn BV;www.ah.nl;035-6249987;35012085;HILVERSUM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2213;Jan Linders BV;;0493-342655;12021701;LIESSEL;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2214;Venmans Udenhout BV;www.plus.nl;013-5111989;18026384;UDENHOUT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2215;VOF Wagner;www.plussupermarkt.nl;020-3141430;34132614;DUIVENDRECHT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2216;Aldi Ommen BV;www.aldi.nl;0529-459300;5029090;VROOMSHOOP;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2217;Albert Heijn BV;www.ah.nl;045-5714449;35012085;HEERLEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2218;Albert Heijn BV;;070-3555738;35012085;'S-GRAVENHAGE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2219;Supermarkt IJsselstein BV;www.plus.nl;013-5427485;17123048;TILBURG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2220;Supermarkt Ton Blaricum BV;;035-5386006;32054008;BLARICUM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2221;Supermarkt Exploitatie Boon BV;www.mcd-supermarkt.nl;010-4347064;23068927;VLAARDINGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2222;Albert Heijn BV;www.albertheijn.nl;058-2887575;35012085;LEEUWARDEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2223;Albert Heijn BV;;040-2521500;35012085;EINDHOVEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2224;Pranger & De Ligt Retail BV;www.ah.nl;0184-413700;23060969;SLIEDRECHT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2225;L.A.J. van Gameren BV;;0162-513290;18050722;RAAMSDONKSVEER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2226;Aldi Middelburg BV;www.aldi.com;0165-583800;20088265;MIDDELBURG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2227;Jumbo Huissen BV;www.superdeboer.nl;026-3263738;10028627;HUISSEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2228;Albert Heijn BV;;070-3867581;35012085;VOORBURG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2229;Supermarkt Vijgen BV;www.plussupermarkt.nl;046-4237900;14053236;GELEEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2230;Super Korteland BV;www.superdeboer.nl;0162-402696;18131868;HANK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2231;Trommel Supermarkten BV;www.plus.nl;0181-312658;24185260;HELLEVOETSLUIS;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2232;Supermarkt Bijsterbosch t.h.o.d.n. Albert Heijn;www.c1000.nl;0561-691150;54465575;WOLVEGA;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2233;LIDL Nederland GmbH;www.lidl.nl;0800-5435463;32061446;KRIMPEN AAN DEN IJSSEL;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2234;VOF Abbas-Gernaat;www.c1000.nl;0592-333610;4060215;GIETEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2235;Hoogvliet BV;www.hoogvliet.com;0174-286110;28025437;MONSTER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2236;Albert Heijn BV;;050-3138855;35012085;GRONINGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2237;Bouma Supermarkt VOF;;0575-458160;8067562;ZUTPHEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2238;Deen Winkels BV;www.deen.nl;0299-364646;36009674;VOLENDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2239;Supermarkt W. Koster BV;www.c1000.nl;0182-302160;29012702;REEUWIJK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2240;LIDL Nederland GmbH;;0800-5435463;32061446;SAPPEMEER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2241;Albert Heijn BV;;0316-263546;35012085;DUIVEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2242;Albert Heijn BV;;010-4662555;35012085;ROTTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2243;Supermarkt Kelders BV;www.c1000.nl;0598-321520;2066199;HOOGEZAND;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2244;Coop Compact Stuiver;www.coop.nl;0517-591279;54662737;SEXBIERUM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2245;Foodspec Hulsberg BV;;045-4058460;14047103;HULSBERG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2246;CV Bevaart;;;24289299;HEENVLIET;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2247;Albert Heijn BV;www.ah.nl;0346-262242;35012085;BREUKELEN UT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2248;Albert Heijn BV;;070-3551644;35012085;'S-GRAVENHAGE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
2249;Bermond BV;www.fresh-world.nl;;13040297;ROERMOND;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2250;Aldi Ommen BV;www.aldi.nl;0529-459308;5029090;NUNSPEET;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2251;Aldi Ommen BV;;0529-459300;5029090;ZWOLLE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2252;Jan Linders BV;www.janlinders.nl;077-3511750;12021701;VENLO;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2253;Jumbo Supermarkt vd Huijgevoort Valkenswaard BV;;040-2021423;17165847;VALKENSWAARD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2254;Albert Heijn BV;www.ah.nl;030-2203433;35012085;DE BILT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2255;VOF Van Wijlen Supermarkt;www.coop.nl;0416-661328;17128215;HEUSDEN GEM HEUSDEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2256;Em-Té Supermarkten BV;;0416-542500;18117531;TILBURG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2257;Albert Heijn BV;www.ah.nl;074-2428180;35012085;HENGELO OV;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2258;Coop Compact De Wit;;030-2512571;30038931;LELYSTAD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2259;Langerak Supermarkt Clinckhoeff BV;www.c1000.nl;030-6868480;30157294;IJSSELSTEIN UT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2260;Wassenaar Supermarkt Stiens BV;www.ah.nl;058-2571096;1062420;STIENS;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
2261;Minderhoud Lievense BV;www.eurosparminderhoud.nl;0118-571223;22045591;WESTKAPELLE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2262;Albert Heijn BV;www.ah.nl;0181-212696;35012085;ROZENBURG ZH;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2263;LIDL Nederland GmbH;www.lidl.nl;0800-5435463;32061446;SPIJKENISSE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2264;Em-Té Supermarkten BV;www.emte.nl;0416-695650;18117531;WIJK EN AALBURG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2265;VOF De Lelie;www.supermarktdelelie.nl;0571-291209;8097186;TERWOLDE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
2266;Hoogvliet BV;;035-6036410;28025437;SOEST;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
2267;VOMAR Voordeelmarkt BV;www.vomar.nl;023-5132990;34054429;VELSERBROEK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
